aX,aY,aZ,gX,gY,gZ
-1.110,-0.155,0.812,-26.123,-213.318,-54.749
-1.105,-0.133,0.854,-14.709,-219.849,-48.218
-1.157,-0.127,0.896,-12.146,-226.379,-41.931
-1.190,-0.085,0.901,-17.944,-229.858,-35.461
-1.220,-0.035,0.994,-27.527,-227.112,-29.846
-1.239,0.043,1.038,-36.804,-224.854,-27.039
-1.271,0.103,1.082,-41.443,-220.642,-26.855
-1.259,0.131,1.147,-40.100,-210.754,-27.893
-1.232,0.132,1.185,-34.485,-198.486,-29.053
-1.191,0.111,1.216,-25.818,-183.533,-27.893
-1.132,0.071,1.234,-16.052,-166.870,-24.475
-1.109,0.038,1.243,-8.179,-150.391,-20.874
-1.062,0.005,1.243,-3.906,-134.033,-16.174
-1.007,-0.004,1.231,-2.502,-117.676,-11.108
-0.971,0.001,1.202,-4.883,-101.379,-6.958
-0.943,0.033,1.163,-9.521,-86.487,-2.502
-0.923,0.069,1.114,-14.465,-73.059,1.648
-0.902,0.105,1.062,-19.104,-61.218,5.859
-0.881,0.157,1.011,-24.902,-51.941,9.338
-0.874,0.219,0.966,-30.701,-44.922,10.803
-0.873,0.278,0.936,-33.203,-40.039,10.559
-0.865,0.318,0.912,-31.799,-36.255,9.277
-0.872,0.340,0.892,-26.733,-32.898,6.470
-0.877,0.332,0.886,-19.409,-28.870,3.601
-0.883,0.323,0.878,-13.062,-24.475,1.831
-0.876,0.303,0.850,-9.094,-19.165,0.061
-0.857,0.285,0.829,-7.446,-14.404,-1.038
-0.850,0.272,0.805,-8.057,-11.353,-1.648
-0.837,0.273,0.784,-9.583,-9.705,-2.502
-0.837,0.274,0.782,-9.705,-9.644,-4.089
-0.844,0.264,0.791,-7.629,-9.888,-6.348
-0.852,0.248,0.808,-4.578,-9.155,-7.874
-0.867,0.226,0.828,-1.038,-6.775,-8.301
-0.884,0.203,0.847,1.953,-2.625,-8.362
-0.892,0.181,0.842,2.441,4.028,-8.972
-0.885,0.165,0.814,1.343,12.695,-9.094
-0.880,0.160,0.781,0.549,21.118,-8.179
-0.875,0.162,0.738,-0.061,29.541,-7.385
-0.866,0.151,0.696,0.244,36.804,-6.409
-0.857,0.132,0.658,0.366,42.542,-5.005
-0.847,0.132,0.623,-1.343,46.814,-3.540
-0.840,0.140,0.593,-3.540,49.255,-1.831
-0.834,0.155,0.577,-4.395,49.744,-0.916
-0.834,0.167,0.576,-3.296,48.950,-0.732
-0.840,0.177,0.585,-0.122,47.546,-1.221
-0.848,0.177,0.601,4.822,46.631,-1.343
-0.853,0.172,0.618,10.193,46.936,-1.343
-0.857,0.160,0.640,15.442,48.401,-1.221
-0.857,0.136,0.664,19.165,50.537,-1.221
-0.865,0.102,0.691,20.142,53.467,-1.465
-0.872,0.075,0.699,18.250,58.411,-1.221
-0.868,0.070,0.688,14.221,65.125,0.488
-0.859,0.078,0.663,10.376,71.899,4.028
-0.844,0.089,0.632,7.996,77.271,7.385
-0.825,0.106,0.608,7.385,80.872,10.498
-0.814,0.128,0.591,7.141,81.848,13.000
-0.802,0.151,0.587,6.958,80.688,13.794
-0.793,0.168,0.592,5.859,78.247,12.146
-0.789,0.172,0.604,4.456,74.951,9.766
-0.788,0.172,0.616,3.235,71.777,7.690
-0.782,0.157,0.627,2.502,69.458,6.226
-0.781,0.146,0.631,2.441,68.115,5.737
-0.784,0.160,0.628,3.174,68.604,6.287
-0.790,0.168,0.622,6.592,70.190,7.690
-0.782,0.163,0.623,11.597,71.838,9.583
-0.764,0.160,0.633,15.442,73.608,10.681
-0.746,0.169,0.644,15.747,74.219,11.780
-0.734,0.178,0.660,13.916,73.303,11.841
-0.726,0.183,0.679,11.475,71.289,10.681
-0.715,0.181,0.701,8.545,69.336,9.094
-0.707,0.153,0.726,5.981,66.711,7.874
-0.710,0.137,0.755,2.930,65.186,7.446
-0.719,0.146,0.771,-1.587,65.674,8.240
-0.718,0.162,0.788,-4.944,68.298,9.827
-0.724,0.173,0.801,-5.310,71.960,11.780
-0.726,0.184,0.813,-4.517,76.599,13.489
-0.718,0.182,0.824,-3.479,81.909,14.343
-0.708,0.167,0.832,-3.357,86.548,14.832
-0.688,0.141,0.836,-5.005,90.271,15.808
-0.668,0.128,0.838,-9.155,92.285,16.541
-0.657,0.116,0.850,-16.541,91.553,16.296
-0.650,0.103,0.861,-27.100,89.966,14.893
-0.646,0.102,0.875,-38.330,89.294,13.611
-0.644,0.125,0.889,-47.302,89.966,13.916
-0.647,0.145,0.904,-52.124,91.919,15.503
-0.651,0.167,0.912,-53.650,95.886,17.334
-0.636,0.182,0.906,-52.124,101.379,18.921
-0.612,0.186,0.892,-48.462,107.056,20.325
-0.587,0.194,0.878,-44.861,111.084,22.034
-0.565,0.186,0.865,-42.480,113.037,23.376
-0.548,0.172,0.862,-41.931,113.403,23.743
-0.539,0.166,0.866,-44.067,112.976,23.682
-0.521,0.165,0.876,-48.096,112.061,23.193
-0.508,0.152,0.897,-52.856,110.962,22.827
-0.496,0.164,0.895,-59.143,111.572,22.217
-0.468,0.186,0.880,-63.721,113.281,23.621
-0.448,0.213,0.875,-64.819,114.380,26.550
-0.434,0.229,0.872,-63.660,115.417,28.687
-0.430,0.247,0.871,-61.768,117.065,29.541
-0.414,0.262,0.869,-59.692,119.080,28.809

0.476,0.815,-1.284,-3.479,-81.543,-25.574
0.436,0.754,-1.348,-3.662,-108.398,-32.837
0.388,0.662,-1.398,-1.892,-138.062,-39.856
0.294,0.579,-1.439,-0.732,-168.762,-45.654
0.205,0.511,-1.461,-4.578,-198.975,-46.814
0.157,0.480,-1.476,-8.545,-225.037,-43.640
0.110,0.447,-1.476,-6.775,-250.122,-37.476
0.070,0.422,-1.441,-0.183,-275.879,-31.738
0.042,0.402,-1.384,7.385,-300.659,-27.771
-0.016,0.413,-1.300,15.686,-323.547,-25.574
-0.066,0.418,-1.210,26.306,-344.421,-24.902
-0.135,0.411,-1.111,39.551,-363.892,-24.292
-0.207,0.432,-1.011,51.941,-380.005,-24.475
-0.275,0.491,-0.924,62.500,-391.968,-24.597
-0.349,0.567,-0.821,73.608,-402.039,-25.146
-0.403,0.633,-0.713,83.984,-408.875,-27.832
-0.452,0.687,-0.624,92.529,-413.574,-33.508
-0.518,0.702,-0.550,103.149,-415.405,-42.236
-0.588,0.659,-0.476,117.004,-414.429,-51.880
-0.659,0.549,-0.390,130.676,-410.095,-59.021
-0.688,0.412,-0.319,140.259,-402.039,-63.416
-0.663,0.307,-0.288,142.456,-390.015,-65.979
-0.661,0.248,-0.234,140.137,-378.418,-65.491
-0.726,0.234,-0.149,140.076,-367.676,-61.646
-0.774,0.274,-0.021,143.799,-355.042,-56.091
-0.830,0.338,0.097,153.259,-344.116,-54.565
-0.916,0.388,0.231,167.603,-337.585,-58.472
-1.023,0.413,0.388,183.960,-329.834,-66.589
-1.115,0.386,0.520,202.881,-322.632,-78.064
-1.192,0.224,0.712,217.712,-319.031,-92.041
-1.277,-0.007,0.957,214.050,-317.383,-110.046
-1.341,-0.197,1.169,180.298,-310.913,-125.793
-1.351,-0.259,1.290,122.681,-298.523,-135.620
-1.354,-0.207,1.329,65.125,-292.297,-140.991
-1.349,-0.087,1.328,26.306,-291.748,-139.954
-1.368,0.006,1.342,15.076,-295.532,-136.780
-1.431,0.015,1.364,27.527,-299.133,-134.399
-1.472,-0.046,1.380,49.622,-295.898,-132.751
-1.472,-0.116,1.367,68.970,-285.156,-130.920
-1.461,-0.178,1.338,82.703,-271.973,-128.601
-1.446,-0.231,1.306,91.003,-260.132,-125.916
-1.413,-0.284,1.261,93.079,-249.634,-123.230
-1.373,-0.330,1.197,89.783,-240.295,-119.263
-1.327,-0.347,1.133,81.421,-233.887,-113.342
-1.293,-0.359,1.080,68.237,-232.178,-107.239
-1.273,-0.359,1.054,52.002,-233.948,-101.685
-1.272,-0.337,1.061,36.499,-238.403,-96.802
-1.282,-0.310,1.098,26.001,-244.690,-93.140
-1.307,-0.308,1.143,21.973,-247.559,-90.637
-1.294,-0.327,1.179,22.888,-244.080,-86.304
-1.213,-0.341,1.192,25.330,-235.291,-78.430
-1.142,-0.286,1.195,24.597,-224.670,-65.979
-1.240,-0.302,1.138,19.592,-214.905,-47.668
-1.173,-0.264,1.159,11.169,-203.552,-37.903
-1.166,-0.226,1.124,-5.310,-195.374,-32.837
-1.138,-0.153,1.073,-25.940,-186.401,-27.466
-1.104,-0.074,1.040,-42.969,-175.964,-22.766
-1.067,-0.015,1.033,-50.964,-166.626,-18.616
-1.084,0.042,1.010,-49.683,-164.124,-16.968
-1.076,0.081,1.010,-43.030,-161.011,-16.357
-1.056,0.100,0.999,-33.325,-154.602,-15.930
-1.039,0.081,0.989,-21.179,-147.583,-14.282
-1.003,0.050,0.996,-10.437,-140.320,-10.864
-0.975,0.033,1.005,-5.249,-133.972,-7.874
-0.962,0.029,1.016,-3.906,-128.662,-6.104
-0.945,0.021,1.025,-3.967,-123.352,-3.662
-0.932,0.009,1.031,-5.798,-118.530,-1.038
-0.925,0.013,1.034,-11.475,-113.220,2.441
-0.942,0.036,1.040,-20.142,-106.934,7.812
-0.964,0.099,1.050,-29.358,-99.365,12.634
-0.970,0.187,1.035,-37.048,-88.684,14.526
-0.965,0.249,1.011,-38.879,-76.416,14.771
-0.953,0.280,0.995,-35.034,-64.148,14.282
-0.942,0.312,0.973,-29.602,-52.429,14.038
-0.939,0.336,0.950,-23.132,-42.114,13.428
-0.930,0.349,0.927,-15.808,-33.875,11.230
-0.927,0.328,0.918,-8.667,-27.161,7.385
-0.916,0.290,0.911,-4.211,-21.423,3.845
-0.907,0.250,0.896,-3.906,-15.869,0.793
-0.901,0.219,0.854,-6.714,-9.888,-0.549
-0.883,0.205,0.805,-10.315,-4.089,-0.549
-0.865,0.221,0.765,-14.709,0.366,0.488
-0.853,0.263,0.725,-17.944,3.723,1.770
-0.846,0.315,0.693,-17.029,5.371,2.441
-0.847,0.345,0.678,-11.475,5.066,1.770
-0.859,0.348,0.685,-3.967,4.578,-0.366
-0.878,0.318,0.692,2.380,4.639,-3.174
-0.882,0.267,0.692,6.165,6.470,-6.653
-0.887,0.220,0.688,6.287,10.132,-8.972
-0.893,0.196,0.667,3.113,14.343,-10.071
-0.889,0.193,0.643,-0.183,18.860,-10.254
-0.885,0.187,0.621,-1.831,23.010,-10.559
-0.879,0.183,0.608,-2.136,26.733,-10.376
-0.874,0.180,0.598,-1.587,29.724,-9.521
-0.875,0.180,0.589,-0.977,32.837,-8.545
-0.864,0.181,0.577,-1.160,36.377,-7.568
-0.861,0.178,0.569,-1.282,39.063,-6.348
-0.865,0.178,0.553,-1.587,41.809,-5.615
-0.865,0.182,0.535,-1.892,44.983,-5.066
-0.862,0.180,0.523,-1.160,48.035,-4.028
-0.860,0.184,0.522,0.000,49.744,-3.296
-0.851,0.182,0.528,1.282,50.476,-3.357
-0.849,0.178,0.543,3.052,50.415,-3.662
-0.850,0.175,0.563,4.761,49.988,-4.272
-0.854,0.178,0.580,6.714,50.232,-4.456
-0.853,0.175,0.604,9.338,51.453,-4.089
-0.855,0.166,0.631,11.230,53.406,-3.662
-0.864,0.153,0.660,11.902,56.091,-3.174
-0.877,0.131,0.684,11.047,60.486,-3.235
-0.878,0.114,0.684,8.362,67.627,-2.869
-0.867,0.109,0.671,4.211,75.745,-1.160
-0.848,0.115,0.655,-0.671,82.397,0.916
-0.830,0.129,0.641,-5.310,87.097,2.991
-0.819,0.160,0.633,-9.155,88.928,4.456
-0.816,0.189,0.626,-11.230,89.050,5.249
-0.806,0.213,0.636,-10.620,87.769,4.944
-0.804,0.222,0.661,-9.827,85.510,3.296
-0.810,0.215,0.685,-9.949,83.923,1.221
-0.806,0.201,0.706,-11.475,83.740,-0.244

-1.587,-0.215,0.814,28.809,-309.021,-112.305
-1.603,-0.250,0.743,15.259,-295.532,-106.384
-1.623,-0.273,0.655,3.723,-286.377,-97.534
-1.659,-0.299,0.577,-5.554,-285.156,-88.501
-1.717,-0.313,0.532,-15.320,-291.626,-81.726
-1.771,-0.313,0.512,-24.963,-302.979,-75.378
-1.839,-0.306,0.516,-30.701,-318.481,-66.467
-1.922,-0.293,0.555,-34.912,-335.510,-55.664
-1.985,-0.238,0.642,-40.222,-351.868,-43.274
-2.058,-0.137,0.773,-49.011,-366.455,-26.794
-2.151,0.007,0.930,-62.256,-376.831,-8.850
-2.152,0.215,1.121,-77.087,-378.296,2.319
-2.152,0.497,1.298,-86.243,-369.019,3.052
-2.126,0.506,1.513,-75.745,-344.421,4.333
-1.872,0.474,1.666,-43.213,-318.787,-8.728
-1.743,0.372,1.732,-8.118,-296.631,-27.710
-1.632,0.155,1.790,19.348,-256.775,-35.156
-1.495,-0.063,1.819,40.161,-205.078,-35.156
-1.341,-0.274,1.808,53.040,-152.466,-27.283
-1.278,-0.407,1.645,53.589,-109.741,-15.564
-1.185,-0.444,1.461,37.720,-60.059,1.160
-1.098,-0.355,1.245,12.207,-18.250,18.677
-1.045,-0.216,1.021,-12.878,7.080,34.302
-1.001,-0.056,0.858,-31.372,20.508,47.119
-0.952,0.110,0.730,-40.649,22.766,54.260
-0.934,0.255,0.639,-42.480,16.724,54.871
-0.924,0.373,0.588,-37.292,5.249,49.805
-0.922,0.433,0.567,-24.780,-9.399,41.504
-0.922,0.447,0.593,-8.484,-25.513,32.104
-0.936,0.419,0.653,4.822,-39.307,22.156
-0.950,0.355,0.730,14.526,-49.500,12.634
-0.951,0.273,0.815,19.714,-55.847,4.761
-0.925,0.203,0.889,19.226,-57.556,0.427
-0.894,0.168,0.939,13.733,-54.932,0.244
-0.911,0.172,0.967,5.798,-49.683,3.052
-0.943,0.198,0.998,-0.671,-44.312,7.568
-0.961,0.242,1.022,-5.798,-38.269,11.780
-0.965,0.294,1.038,-11.475,-30.396,13.489
-0.964,0.341,1.044,-16.235,-21.362,13.245
-0.960,0.390,1.039,-18.127,-12.329,11.597
-0.955,0.413,1.029,-15.564,-3.174,8.789
-0.952,0.404,1.011,-9.033,5.493,5.188
-0.946,0.363,0.994,-1.953,15.198,1.709
-0.937,0.302,0.967,3.113,24.780,-0.549
-0.926,0.252,0.929,4.639,34.363,-1.587
-0.928,0.214,0.877,3.113,43.884,-1.709
-0.932,0.181,0.827,0.000,52.612,-1.282
-0.932,0.171,0.783,-4.395,60.730,-0.610
-0.934,0.177,0.738,-8.423,68.420,0.244
-0.930,0.185,0.694,-10.193,75.684,1.099
-0.926,0.194,0.648,-8.545,82.031,2.075
-0.921,0.196,0.609,-5.737,86.670,2.747
-0.914,0.195,0.578,-2.258,89.905,2.747
-0.908,0.182,0.561,0.977,91.370,1.648
-0.899,0.163,0.552,2.625,91.980,0.061
-0.894,0.149,0.540,2.625,91.736,-0.977
-0.884,0.137,0.531,2.319,90.454,-1.099
-0.876,0.123,0.525,1.770,88.684,-0.854
-0.874,0.115,0.539,-0.549,88.196,-1.221
-0.879,0.103,0.551,-3.479,86.487,-1.221
-0.879,0.097,0.570,-6.714,85.449,-1.099
-0.878,0.097,0.588,-11.658,86.060,-0.488
-0.884,0.133,0.602,-17.090,87.646,0.488
-0.901,0.182,0.603,-20.508,91.003,0.977
-0.899,0.211,0.598,-18.860,95.398,0.488
-0.879,0.230,0.594,-13.306,99.609,-0.549
-0.858,0.231,0.603,-6.958,102.173,-1.953
-0.840,0.219,0.616,-1.709,101.929,-3.540
-0.832,0.188,0.650,2.136,100.403,-4.944
-0.836,0.151,0.686,2.991,98.267,-5.737
-0.839,0.108,0.743,0.610,97.168,-6.042
-0.845,0.065,0.801,-7.080,97.839,-6.042
-0.856,0.061,0.832,-20.142,100.037,-5.005
-0.857,0.108,0.826,-33.936,104.309,-3.540
-0.858,0.168,0.808,-41.626,109.558,-2.258
-0.857,0.214,0.788,-40.466,114.868,-1.526
-0.843,0.245,0.782,-33.020,119.812,-1.099
-0.806,0.236,0.765,-23.071,124.084,-0.549
-0.781,0.213,0.775,-14.587,127.563,-0.427
-0.757,0.179,0.771,-11.169,129.089,-0.732
-0.734,0.133,0.781,-14.160,129.517,-0.916
-0.731,0.106,0.793,-22.888,128.479,-0.916
-0.674,0.076,0.769,-35.217,124.939,-0.427
-0.656,0.113,0.788,-50.537,121.521,-0.610
-0.665,0.175,0.802,-65.552,119.263,-2.136
-0.659,0.220,0.794,-69.397,117.737,-3.296
-0.650,0.273,0.795,-63.171,117.798,-2.625
-0.635,0.297,0.809,-51.453,119.751,-1.404
-0.625,0.298,0.827,-38.391,122.620,-0.122
-0.611,0.299,0.844,-27.832,125.549,1.770
-0.594,0.294,0.848,-22.339,128.235,2.686
-0.578,0.280,0.849,-22.217,129.761,2.258
-0.550,0.264,0.835,-25.574,130.676,1.221
-0.516,0.250,0.817,-30.579,130.066,-0.305
-0.477,0.241,0.806,-36.011,128.418,-1.404
-0.451,0.228,0.803,-40.161,125.610,-1.526
-0.432,0.227,0.804,-42.114,122.314,-1.282
-0.420,0.242,0.808,-40.710,120.117,-0.244
-0.399,0.255,0.803,-36.743,119.568,1.770
-0.394,0.275,0.804,-31.799,119.202,3.967
-0.337,0.305,0.818,-27.588,119.385,5.859
-0.328,0.337,0.829,-25.269,118.469,6.592
-0.327,0.366,0.828,-24.170,117.004,6.165
-0.315,0.381,0.839,-23.315,116.821,5.005
-0.299,0.387,0.847,-22.827,116.272,2.991
-0.278,0.388,0.845,-22.339,115.601,0.854
-0.266,0.379,0.844,-20.630,114.929,-0.427
-0.242,0.363,0.839,-16.663,114.441,-0.671
-0.223,0.347,0.840,-12.207,114.319,-0.488
-0.217,0.323,0.837,-8.362,114.624,-0.916
-0.165,0.296,0.823,-5.432,114.929,-0.854
-0.134,0.282,0.826,-3.418,114.136,-0.488
-0.120,0.263,0.829,-2.808,111.633,-0.305
-0.099,0.255,0.827,-4.517,109.497,0.427
-0.078,0.258,0.828,-7.996,107.605,2.502
-0.063,0.277,0.819,-11.963,105.042,5.493
-0.047,0.283,0.838,-14.893,101.379,7.629
-0.050,0.293,0.849,-19.165,98.938,9.033
-0.047,0.313,0.853,-22.888,98.694,10.010

